Repository,PR Number,PR Title,Created At,URL
mcagov/beacons,301,Bump hashicorp/aws from 4.9.0 to 4.26.0 in /maintenance-page,2022-08-15 21:22:05,https://github.com/mcagov/beacons/pull/301
mcagov/beacons,302,Bump eslint from 8.17.0 to 8.22.0 in /backoffice,2022-08-15 21:22:35,https://github.com/mcagov/beacons/pull/302
mcagov/beacons,303,Bump shedlock-provider-jdbc-template from 4.33.+ to 4.40.0 in /service,2022-08-15 21:23:30,https://github.com/mcagov/beacons/pull/303
mcagov/beacons,304,Bump cypress from 9.5.4 to 10.6.0,2022-08-22 21:06:36,https://github.com/mcagov/beacons/pull/304
mcagov/beacons,305,Bump hashicorp/aws from 4.9.0 to 4.27.0 in /maintenance-page,2022-08-22 21:26:11,https://github.com/mcagov/beacons/pull/305
mcagov/beacons,306,Bump shedlock-provider-jdbc-template from 4.33.+ to 4.41.0 in /service,2022-08-22 21:26:19,https://github.com/mcagov/beacons/pull/306
mcagov/beacons,307,Bump spring-boot-starter-web from 2.6.6 to 2.7.3 in /service,2022-08-22 21:27:48,https://github.com/mcagov/beacons/pull/307
mcagov/beacons,308,Bump spring-boot-devtools from 2.6.6 to 2.7.3 in /service,2022-08-22 21:27:55,https://github.com/mcagov/beacons/pull/308
mcagov/beacons,309,Trello board alerts,2022-08-24 11:02:13,https://github.com/mcagov/beacons/pull/309
mcagov/beacons,311,Dependabot updates,2022-08-25 11:57:24,https://github.com/mcagov/beacons/pull/311
mcagov/beacons,312,Bump typescript from 4.6.3 to 4.8.2,2022-08-29 21:05:19,https://github.com/mcagov/beacons/pull/312
mcagov/beacons,313,Bump hashicorp/aws from 4.9.0 to 4.28.0 in /maintenance-page,2022-08-29 21:22:54,https://github.com/mcagov/beacons/pull/313
mcagov/beacons,314,Bump eslint from 8.17.0 to 8.23.0 in /backoffice,2022-08-29 21:25:49,https://github.com/mcagov/beacons/pull/314
mcagov/beacons,315,Bump typescript from 4.7.3 to 4.8.2 in /backoffice,2022-08-29 21:28:43,https://github.com/mcagov/beacons/pull/315
mcagov/beacons,316,Bump dotenv from 16.0.1 to 16.0.2,2022-08-31 11:03:29,https://github.com/mcagov/beacons/pull/316
mcagov/beacons,317,Bump prettier from 2.6.2 to 2.7.1,2022-08-31 11:03:35,https://github.com/mcagov/beacons/pull/317
mcagov/beacons,318,Bump cypress from 9.7.0 to 10.7.0,2022-08-31 11:03:43,https://github.com/mcagov/beacons/pull/318
mcagov/beacons,319,Bump @testing-library/user-event from 13.5.0 to 14.4.3 in /backoffice,2022-08-31 11:04:21,https://github.com/mcagov/beacons/pull/319
mcagov/beacons,320,Bump @types/node from 16.4.13 to 18.7.14 in /backoffice,2022-08-31 11:04:55,https://github.com/mcagov/beacons/pull/320
mcagov/beacons,321,Dependabot updates,2022-08-31 11:47:16,https://github.com/mcagov/beacons/pull/321
mcagov/beacons,322,Dependabot updates,2022-08-31 13:57:06,https://github.com/mcagov/beacons/pull/322
mcagov/beacons,323,"Fix wrong address line being mapped, added line 3&4 to address panel",2022-09-02 13:24:02,https://github.com/mcagov/beacons/pull/323
mcagov/beacons,324,Bump prettier-plugin-organize-imports from 2.3.4 to 3.1.1,2022-09-05 21:06:38,https://github.com/mcagov/beacons/pull/324
mcagov/beacons,325,Bump @types/node from 16.4.13 to 18.7.15 in /backoffice,2022-09-05 21:28:16,https://github.com/mcagov/beacons/pull/325
mcagov/beacons,326,Bump hashicorp/aws from 4.28.0 to 4.29.0 in /maintenance-page,2022-09-05 21:29:35,https://github.com/mcagov/beacons/pull/326
mcagov/beacons,327,Bump hibernate-types-55 from 2.15.1 to 2.19.0 in /service,2022-09-05 21:30:05,https://github.com/mcagov/beacons/pull/327
mcagov/beacons,328,Service health check,2022-09-07 16:09:22,https://github.com/mcagov/beacons/pull/328
mcagov/beacons,329,Service health check,2022-09-07 16:19:03,https://github.com/mcagov/beacons/pull/329
mcagov/beacons,330,Service health check,2022-09-07 16:30:29,https://github.com/mcagov/beacons/pull/330
mcagov/beacons,331,Fixed type errors,2022-09-08 10:13:23,https://github.com/mcagov/beacons/pull/331
mcagov/beacons,332,Bump @types/node from 16.4.13 to 18.7.16 in /backoffice,2022-09-08 12:45:51,https://github.com/mcagov/beacons/pull/332
mcagov/beacons,333,Bump typescript from 4.8.2 to 4.8.3,2022-09-12 21:17:28,https://github.com/mcagov/beacons/pull/333
mcagov/beacons,334,Bump hashicorp/aws from 4.28.0 to 4.30.0 in /maintenance-page,2022-09-12 21:45:42,https://github.com/mcagov/beacons/pull/334
mcagov/beacons,335,Bump @material-table/core from 0.2.35 to 5.1.3 in /backoffice,2022-09-12 21:47:47,https://github.com/mcagov/beacons/pull/335
mcagov/beacons,336,Bump hibernate-types-55 from 2.15.1 to 2.19.2 in /service,2022-09-12 21:48:14,https://github.com/mcagov/beacons/pull/336
mcagov/beacons,337,Bump @types/node from 16.4.13 to 18.7.17 in /backoffice,2022-09-12 21:50:38,https://github.com/mcagov/beacons/pull/337
mcagov/beacons,338,Bump cypress from 9.7.0 to 10.8.0,2022-09-19 21:04:02,https://github.com/mcagov/beacons/pull/338
mcagov/beacons,339,Bump hashicorp/aws from 4.28.0 to 4.31.0 in /maintenance-page,2022-09-19 21:16:38,https://github.com/mcagov/beacons/pull/339
mcagov/beacons,340,Bump shedlock-provider-jdbc-template from 4.33.+ to 4.42.0 in /service,2022-09-19 21:16:59,https://github.com/mcagov/beacons/pull/340
mcagov/beacons,341,Bump @types/node from 16.4.13 to 18.7.18 in /backoffice,2022-09-19 21:21:35,https://github.com/mcagov/beacons/pull/341
mcagov/beacons,342,Labels/v2,2022-09-23 14:52:15,https://github.com/mcagov/beacons/pull/342
mcagov/beacons,343,Bump spring-boot-starter-web from 2.6.6 to 2.7.4 in /service,2022-09-23 14:54:54,https://github.com/mcagov/beacons/pull/343
mcagov/beacons,344,Bump spring-boot-devtools from 2.6.6 to 2.7.4 in /service,2022-09-23 14:55:30,https://github.com/mcagov/beacons/pull/344
mcagov/beacons,345,Bump hashicorp/aws from 4.28.0 to 4.32.0 in /maintenance-page,2022-09-26 21:27:57,https://github.com/mcagov/beacons/pull/345
mcagov/beacons,346,Bump @types/node from 16.4.13 to 18.7.23 in /backoffice,2022-09-26 21:29:08,https://github.com/mcagov/beacons/pull/346
mcagov/beacons,347,Bump @material-table/core from 0.2.35 to 5.1.5 in /backoffice,2022-09-26 21:30:24,https://github.com/mcagov/beacons/pull/347
mcagov/beacons,348,Bump actions/setup-node from 3.1.1 to 3.5.0,2022-10-03 21:07:23,https://github.com/mcagov/beacons/pull/348
mcagov/beacons,349,Bump cypress from 9.7.0 to 10.9.0,2022-10-03 21:07:30,https://github.com/mcagov/beacons/pull/349
mcagov/beacons,350,Bump typescript from 4.8.2 to 4.8.4,2022-10-03 21:07:44,https://github.com/mcagov/beacons/pull/350
mcagov/beacons,351,Bump @material-table/core from 0.2.35 to 5.1.6 in /backoffice,2022-10-03 21:43:15,https://github.com/mcagov/beacons/pull/351
mcagov/beacons,352,Bump hashicorp/aws from 4.28.0 to 4.33.0 in /maintenance-page,2022-10-03 21:47:42,https://github.com/mcagov/beacons/pull/352
mcagov/beacons,353,Bump @types/node from 16.4.13 to 18.8.0 in /backoffice,2022-10-03 21:49:01,https://github.com/mcagov/beacons/pull/353
mcagov/beacons,354,Bump junit-jupiter from 1.16.3 to 1.17.4 in /service,2022-10-03 21:51:17,https://github.com/mcagov/beacons/pull/354
mcagov/beacons,355,Data scripts,2022-10-04 11:54:24,https://github.com/mcagov/beacons/pull/355
mcagov/beacons,356,Certificates v2,2022-10-05 14:54:08,https://github.com/mcagov/beacons/pull/356
mcagov/beacons,357,Bump axios from 0.21.4 to 1.0.0 in /backoffice,2022-10-05 17:50:12,https://github.com/mcagov/beacons/pull/357
mcagov/beacons,358,Bump @types/node from 16.4.13 to 18.8.2 in /backoffice,2022-10-05 17:53:09,https://github.com/mcagov/beacons/pull/358
mcagov/beacons,359,Certificates unit tests,2022-10-06 14:01:28,https://github.com/mcagov/beacons/pull/359
mcagov/beacons,360,Certificates v2,2022-10-07 09:03:27,https://github.com/mcagov/beacons/pull/360
mcagov/beacons,361,Cover letters,2022-10-10 13:02:51,https://github.com/mcagov/beacons/pull/361
mcagov/beacons,362,Cover letters,2022-10-12 13:05:43,https://github.com/mcagov/beacons/pull/362
mcagov/beacons,363,refactor backoffice to be export data rather than certificate,2022-10-12 13:31:10,https://github.com/mcagov/beacons/pull/363
mcagov/beacons,364,Label DTO changes,2022-10-13 11:29:07,https://github.com/mcagov/beacons/pull/364
mcagov/beacons,365,Bump cypress from 9.7.0 to 10.10.0,2022-10-17 21:04:18,https://github.com/mcagov/beacons/pull/365
mcagov/beacons,366,Bump actions/setup-node from 3.1.1 to 3.5.1,2022-10-17 21:04:19,https://github.com/mcagov/beacons/pull/366
mcagov/beacons,367,Bump hashicorp/setup-terraform from 1 to 2.0.2,2022-10-17 21:04:22,https://github.com/mcagov/beacons/pull/367
mcagov/beacons,368,Bump docker/build-push-action from 2.10.0 to 3.2.0,2022-10-17 21:04:28,https://github.com/mcagov/beacons/pull/368
mcagov/beacons,369,Bump docker/login-action from 1.14.1 to 2.1.0,2022-10-17 21:04:31,https://github.com/mcagov/beacons/pull/369
mcagov/beacons,370,Bump docker/setup-buildx-action from 1.6.0 to 2.2.0,2022-10-17 21:04:35,https://github.com/mcagov/beacons/pull/370
mcagov/beacons,371,Bump @xmldom/xmldom from 0.7.5 to 0.7.6 in /webapp,2022-10-17 21:07:05,https://github.com/mcagov/beacons/pull/371
mcagov/beacons,372,Bump hashicorp/aws from 4.28.0 to 4.35.0 in /maintenance-page,2022-10-17 21:21:41,https://github.com/mcagov/beacons/pull/372
mcagov/beacons,373,Bump hibernate-types-55 from 2.15.1 to 2.20.0 in /service,2022-10-17 21:21:49,https://github.com/mcagov/beacons/pull/373
mcagov/beacons,374,Bump junit-jupiter from 1.16.3 to 1.17.5 in /service,2022-10-17 21:22:33,https://github.com/mcagov/beacons/pull/374
mcagov/beacons,375,Bump @types/node from 16.4.13 to 18.11.0 in /backoffice,2022-10-17 21:22:40,https://github.com/mcagov/beacons/pull/375
mcagov/beacons,376,Bump axios from 0.21.4 to 1.1.3 in /backoffice,2022-10-17 21:30:16,https://github.com/mcagov/beacons/pull/376
mcagov/beacons,377,Sar backup export,2022-10-21 12:07:30,https://github.com/mcagov/beacons/pull/377
mcagov/beacons,378,Added export SQL scripts to version control,2022-10-24 14:14:22,https://github.com/mcagov/beacons/pull/378
mcagov/beacons,379,certificate updates from feedback,2022-10-24 16:59:45,https://github.com/mcagov/beacons/pull/379
mcagov/beacons,380,Bump docker/setup-buildx-action from 1.6.0 to 2.2.1,2022-10-24 21:05:54,https://github.com/mcagov/beacons/pull/380
mcagov/beacons,381,Bump @types/node from 16.4.13 to 18.11.4 in /backoffice,2022-10-24 21:25:14,https://github.com/mcagov/beacons/pull/381
mcagov/beacons,382,Bump node from 16-alpine to 19-alpine in /backoffice,2022-10-24 21:26:09,https://github.com/mcagov/beacons/pull/382
mcagov/beacons,383,Bump nginx from 1.21.6 to 1.23.2 in /opensearch/proxy,2022-10-24 21:26:11,https://github.com/mcagov/beacons/pull/383
mcagov/beacons,384,Bump spring-boot-devtools from 2.6.6 to 2.7.5 in /service,2022-10-24 21:26:22,https://github.com/mcagov/beacons/pull/384
mcagov/beacons,385,Bump hashicorp/aws from 4.28.0 to 4.36.1 in /maintenance-page,2022-10-24 21:26:26,https://github.com/mcagov/beacons/pull/385
mcagov/beacons,386,Bump spring-boot-starter-web from 2.6.6 to 2.7.5 in /service,2022-10-24 21:26:29,https://github.com/mcagov/beacons/pull/386
mcagov/beacons,387,Bump @material-table/core from 0.2.35 to 5.1.7 in /backoffice,2022-10-24 21:29:23,https://github.com/mcagov/beacons/pull/387
mcagov/beacons,388,changes,2022-10-25 12:53:01,https://github.com/mcagov/beacons/pull/388
mcagov/beacons,389,581 cover letters,2022-10-25 14:11:27,https://github.com/mcagov/beacons/pull/389
mcagov/beacons,390,letter updates,2022-10-26 15:58:33,https://github.com/mcagov/beacons/pull/390
mcagov/beacons,391,changes to letters,2022-10-27 11:16:24,https://github.com/mcagov/beacons/pull/391
mcagov/beacons,392,changed legacy script to only include beacons modified on or after 1/…,2022-10-28 15:48:49,https://github.com/mcagov/beacons/pull/392
mcagov/beacons,393,Bump cypress from 9.7.0 to 10.11.0,2022-10-31 21:04:57,https://github.com/mcagov/beacons/pull/393
mcagov/beacons,394,Bump hashicorp/aws from 4.28.0 to 4.37.0 in /maintenance-page,2022-10-31 21:24:38,https://github.com/mcagov/beacons/pull/394
mcagov/beacons,395,Bump @types/node from 16.4.13 to 18.11.8 in /backoffice,2022-10-31 21:25:59,https://github.com/mcagov/beacons/pull/395
mcagov/beacons,396,Certificates footer,2022-11-01 12:34:00,https://github.com/mcagov/beacons/pull/396
mcagov/beacons,397,Bump @xmldom/xmldom from 0.7.5 to 0.7.8 in /webapp,2022-11-01 18:48:17,https://github.com/mcagov/beacons/pull/397
mcagov/beacons,398,Bump hashicorp/aws from 4.28.0 to 4.38.0 in /maintenance-page,2022-11-07 21:15:52,https://github.com/mcagov/beacons/pull/398
mcagov/beacons,399,Bump @types/node from 16.4.13 to 18.11.9 in /backoffice,2022-11-07 21:17:50,https://github.com/mcagov/beacons/pull/399
mcagov/beacons,400,600 design changes certslabelsletters,2022-11-08 12:27:27,https://github.com/mcagov/beacons/pull/400
mcagov/beacons,401,Bump loader-utils from 2.0.2 to 2.0.3 in /backoffice,2022-11-09 01:02:06,https://github.com/mcagov/beacons/pull/401
mcagov/beacons,402,Bump minimatch and recursive-readdir in /backoffice,2022-11-12 22:32:48,https://github.com/mcagov/beacons/pull/402
mcagov/beacons,403,Joining to legacy_beacon_claim_event table in order to return deleted…,2022-11-14 17:39:47,https://github.com/mcagov/beacons/pull/403
mcagov/beacons,404,Bump prettier-plugin-organize-imports from 2.3.4 to 3.2.0,2022-11-14 21:01:14,https://github.com/mcagov/beacons/pull/404
mcagov/beacons,405,Bump cypress from 9.7.0 to 11.0.1,2022-11-14 21:01:24,https://github.com/mcagov/beacons/pull/405
mcagov/beacons,406,Bump husky from 7.0.4 to 8.0.2,2022-11-14 21:01:31,https://github.com/mcagov/beacons/pull/406
mcagov/beacons,407,Bump hashicorp/aws from 4.28.0 to 4.39.0 in /maintenance-page,2022-11-14 21:04:55,https://github.com/mcagov/beacons/pull/407
mcagov/beacons,408,Bump loader-utils from 2.0.2 to 2.0.4 in /backoffice,2022-11-16 00:50:27,https://github.com/mcagov/beacons/pull/408
mcagov/beacons,409,Bump typescript from 4.8.2 to 4.9.3,2022-11-21 21:06:41,https://github.com/mcagov/beacons/pull/409
mcagov/beacons,410,Bump cypress from 9.7.0 to 11.1.0,2022-11-21 21:06:56,https://github.com/mcagov/beacons/pull/410
mcagov/beacons,411,600 design changes certslabelsletters,2022-11-23 16:58:40,https://github.com/mcagov/beacons/pull/411
mcagov/beacons,412,598 delete beacon record,2022-11-23 17:01:14,https://github.com/mcagov/beacons/pull/412
mcagov/beacons,413,Bump prettier-plugin-organize-imports from 2.3.4 to 3.2.1,2022-11-28 21:01:42,https://github.com/mcagov/beacons/pull/413
mcagov/beacons,414,Bump cypress from 9.7.0 to 11.2.0,2022-11-28 21:01:54,https://github.com/mcagov/beacons/pull/414
mcagov/beacons,415,Bump prettier from 2.6.2 to 2.8.0,2022-11-28 21:02:00,https://github.com/mcagov/beacons/pull/415
mcagov/beacons,416,Bump hashicorp/aws from 4.28.0 to 4.41.0 in /maintenance-page,2022-11-28 21:05:17,https://github.com/mcagov/beacons/pull/416
mcagov/beacons,417,Bump junit-jupiter from 1.16.3 to 1.17.6 in /service,2022-11-28 21:06:27,https://github.com/mcagov/beacons/pull/417
mcagov/beacons,418,Bump @material-table/core from 0.2.35 to 5.1.8 in /backoffice,2022-11-28 21:06:27,https://github.com/mcagov/beacons/pull/418
mcagov/beacons,419,Bump spring-boot-starter-web from 2.6.6 to 3.0.0 in /service,2022-11-28 21:06:48,https://github.com/mcagov/beacons/pull/419
mcagov/beacons,420,Bump spring-boot-devtools from 2.6.6 to 3.0.0 in /service,2022-11-28 21:09:02,https://github.com/mcagov/beacons/pull/420
mcagov/beacons,421,Bump lint-staged from 11.2.6 to 13.0.4 in /backoffice,2022-11-28 21:09:33,https://github.com/mcagov/beacons/pull/421
mcagov/beacons,422,Bump axios from 0.21.4 to 1.2.0 in /backoffice,2022-11-28 21:12:07,https://github.com/mcagov/beacons/pull/422
mcagov/beacons,423,Bulk export,2022-11-29 12:08:54,https://github.com/mcagov/beacons/pull/423
mcagov/beacons,424,adding pagination to bulk export search,2022-11-30 10:44:07,https://github.com/mcagov/beacons/pull/424
mcagov/beacons,425,598 delete beacon record test fixes,2022-12-01 09:21:39,https://github.com/mcagov/beacons/pull/425
mcagov/beacons,426,Delete beacon test feedback,2022-12-02 11:55:00,https://github.com/mcagov/beacons/pull/426
mcagov/beacons,427,634 FOI request,2022-12-02 16:14:41,https://github.com/mcagov/beacons/pull/427
mcagov/beacons,428,Bump hashicorp/aws from 4.28.0 to 4.45.0 in /maintenance-page,2022-12-05 21:04:46,https://github.com/mcagov/beacons/pull/428
mcagov/beacons,429,Bump lint-staged from 11.2.6 to 13.1.0 in /backoffice,2022-12-05 21:05:05,https://github.com/mcagov/beacons/pull/429
mcagov/beacons,430,Bump shedlock-provider-jdbc-template from 4.33.+ to 4.43.0 in /service,2022-12-05 21:05:23,https://github.com/mcagov/beacons/pull/430
mcagov/beacons,431,Bump @types/node from 16.4.13 to 18.11.11 in /backoffice,2022-12-05 21:16:48,https://github.com/mcagov/beacons/pull/431
mcagov/beacons,432,Bump axios from 0.21.4 to 1.2.1 in /backoffice,2022-12-05 21:17:35,https://github.com/mcagov/beacons/pull/432
mcagov/beacons,433,GovNotify text changes,2022-12-06 15:29:45,https://github.com/mcagov/beacons/pull/433
mcagov/beacons,434,Azure Group assigning functionality,2022-12-06 16:06:47,https://github.com/mcagov/beacons/pull/434
mcagov/beacons,435,Hid delete beacon button and bulk export search button,2022-12-12 12:36:08,https://github.com/mcagov/beacons/pull/435
mcagov/beacons,436,Bump cypress from 9.7.0 to 12.0.2,2022-12-12 21:01:37,https://github.com/mcagov/beacons/pull/436
mcagov/beacons,437,Bump prettier from 2.6.2 to 2.8.1,2022-12-12 21:01:42,https://github.com/mcagov/beacons/pull/437
mcagov/beacons,438,Bump typescript from 4.8.2 to 4.9.4,2022-12-12 21:01:52,https://github.com/mcagov/beacons/pull/438
mcagov/beacons,439,Bump @types/node from 16.4.13 to 18.11.13 in /backoffice,2022-12-12 21:04:48,https://github.com/mcagov/beacons/pull/439
mcagov/beacons,440,Bump hashicorp/aws from 4.28.0 to 4.46.0 in /maintenance-page,2022-12-12 21:05:20,https://github.com/mcagov/beacons/pull/440
mcagov/beacons,441,Bump shedlock-provider-jdbc-template from 4.33.+ to 5.0.1 in /service,2022-12-12 21:08:23,https://github.com/mcagov/beacons/pull/441
mcagov/beacons,442,642 bug migrated deleted status,2022-12-15 15:10:52,https://github.com/mcagov/beacons/pull/442
mcagov/beacons,443,Bump cypress from 9.7.0 to 12.1.0,2022-12-19 21:00:57,https://github.com/mcagov/beacons/pull/443
mcagov/beacons,444,Bump nginx from 1.21.6 to 1.23.3 in /opensearch/proxy,2022-12-19 21:03:18,https://github.com/mcagov/beacons/pull/444
mcagov/beacons,445,Bump hashicorp/aws from 4.28.0 to 4.47.0 in /maintenance-page,2022-12-19 21:03:44,https://github.com/mcagov/beacons/pull/445
mcagov/beacons,446,Bump hibernate-types-55 from 2.15.1 to 2.21.0 in /service,2022-12-19 21:04:07,https://github.com/mcagov/beacons/pull/446
mcagov/beacons,447,Bump @types/node from 16.4.13 to 18.11.17 in /backoffice,2022-12-19 21:10:01,https://github.com/mcagov/beacons/pull/447
mcagov/beacons,448,Export search changes ,2022-12-21 16:35:02,https://github.com/mcagov/beacons/pull/448
mcagov/beacons,449,Bump cypress from 9.7.0 to 12.2.0,2022-12-26 21:01:18,https://github.com/mcagov/beacons/pull/449
mcagov/beacons,450,Bump hibernate-types-55 from 2.15.1 to 2.21.1 in /service,2022-12-26 21:03:47,https://github.com/mcagov/beacons/pull/450
mcagov/beacons,451,Bump hashicorp/aws from 4.28.0 to 4.48.0 in /maintenance-page,2022-12-26 21:03:47,https://github.com/mcagov/beacons/pull/451
mcagov/beacons,452,Bump @types/node from 16.4.13 to 18.11.18 in /backoffice,2022-12-26 21:03:54,https://github.com/mcagov/beacons/pull/452
mcagov/beacons,453,Bump spring-boot-starter-web from 2.6.6 to 3.0.1 in /service,2022-12-26 21:04:36,https://github.com/mcagov/beacons/pull/453
mcagov/beacons,454,Bump spring-boot-devtools from 2.6.6 to 3.0.1 in /service,2022-12-26 21:05:08,https://github.com/mcagov/beacons/pull/454
mcagov/beacons,455,Bump @material-table/core from 0.2.35 to 5.1.9 in /backoffice,2022-12-26 21:11:09,https://github.com/mcagov/beacons/pull/455
mcagov/beacons,456,Bump @material-table/core from 0.2.35 to 6.0.2 in /backoffice,2023-01-02 21:06:37,https://github.com/mcagov/beacons/pull/456
mcagov/beacons,457,Bump axios from 0.21.4 to 1.2.2 in /backoffice,2023-01-02 21:15:54,https://github.com/mcagov/beacons/pull/457
mcagov/beacons,458,"Revert ""Sar backup export""",2023-01-04 15:17:21,https://github.com/mcagov/beacons/pull/458
mcagov/beacons,459,Hide backup contingency button entirely,2023-01-04 15:59:49,https://github.com/mcagov/beacons/pull/459
mcagov/beacons,460,Hide backup contingency button entirely,2023-01-05 11:03:02,https://github.com/mcagov/beacons/pull/460
mcagov/beacons,461,Bump json5 from 1.0.1 to 1.0.2 in /backoffice,2023-01-08 10:27:27,https://github.com/mcagov/beacons/pull/461
mcagov/beacons,462,Bump json5 from 1.0.1 to 1.0.2 in /tests,2023-01-08 19:34:44,https://github.com/mcagov/beacons/pull/462
mcagov/beacons,463,Bump json5 from 2.2.1 to 2.2.3 in /webapp,2023-01-08 20:47:12,https://github.com/mcagov/beacons/pull/463
mcagov/beacons,464,Hide backup contingency button entirely,2023-01-09 09:46:48,https://github.com/mcagov/beacons/pull/464
mcagov/beacons,465,Revert the revert,2023-01-09 11:32:56,https://github.com/mcagov/beacons/pull/465
mcagov/beacons,466,Hide backup contingency button entirely,2023-01-09 12:19:04,https://github.com/mcagov/beacons/pull/466
mcagov/beacons,467,Hide backup contingency button entirely,2023-01-09 12:23:41,https://github.com/mcagov/beacons/pull/467
mcagov/beacons,468,Bump cypress from 9.7.0 to 12.3.0,2023-01-09 21:01:18,https://github.com/mcagov/beacons/pull/468
mcagov/beacons,469,Bump actions/setup-node from 3.1.1 to 3.6.0,2023-01-09 21:01:20,https://github.com/mcagov/beacons/pull/469
mcagov/beacons,470,Bump husky from 7.0.4 to 8.0.3,2023-01-09 21:01:31,https://github.com/mcagov/beacons/pull/470
mcagov/beacons,471,Bump prettier from 2.6.2 to 2.8.2,2023-01-09 21:01:38,https://github.com/mcagov/beacons/pull/471
mcagov/beacons,472,Bump hashicorp/aws from 4.28.0 to 4.49.0 in /maintenance-page,2023-01-09 21:06:15,https://github.com/mcagov/beacons/pull/472
mcagov/beacons,473,Bump @material-table/core from 0.2.35 to 6.1.6 in /backoffice,2023-01-09 21:06:28,https://github.com/mcagov/beacons/pull/473
mcagov/beacons,474,Bump shedlock-provider-jdbc-template from 4.33.+ to 5.1.0 in /service,2023-01-09 21:06:54,https://github.com/mcagov/beacons/pull/474
mcagov/beacons,475,"Bump jsonwebtoken, @azure/msal-node, next-auth and notifications-node-client in /webapp",2023-01-10 11:52:06,https://github.com/mcagov/beacons/pull/475
mcagov/beacons,476,507 backup contingency,2023-01-13 16:04:04,https://github.com/mcagov/beacons/pull/476
mcagov/beacons,477,updates from amigos feedback,2023-01-13 16:26:48,https://github.com/mcagov/beacons/pull/477
mcagov/beacons,478,Bump prettier-plugin-organize-imports from 2.3.4 to 3.2.2,2023-01-16 21:01:22,https://github.com/mcagov/beacons/pull/478
mcagov/beacons,479,Bump docker/build-push-action from 2.10.0 to 3.3.0,2023-01-16 21:01:23,https://github.com/mcagov/beacons/pull/479
mcagov/beacons,480,Bump prettier from 2.6.2 to 2.8.3,2023-01-16 21:01:39,https://github.com/mcagov/beacons/pull/480
mcagov/beacons,481,Bump hashicorp/aws from 4.28.0 to 4.50.0 in /maintenance-page,2023-01-16 21:05:13,https://github.com/mcagov/beacons/pull/481
mcagov/beacons,482,Bump @material-table/core from 0.2.35 to 6.1.10 in /backoffice,2023-01-16 21:13:27,https://github.com/mcagov/beacons/pull/482
mcagov/beacons,483,520 opensearch issue,2023-01-20 13:38:14,https://github.com/mcagov/beacons/pull/483
mcagov/beacons,484,Bump hashicorp/aws from 4.28.0 to 4.51.0 in /maintenance-page,2023-01-23 21:06:18,https://github.com/mcagov/beacons/pull/484
mcagov/beacons,485,Bump spring-boot-devtools from 2.6.6 to 3.0.2 in /service,2023-01-23 21:06:23,https://github.com/mcagov/beacons/pull/485
mcagov/beacons,486,Bump spring-boot-starter-web from 2.6.6 to 3.0.2 in /service,2023-01-23 21:08:15,https://github.com/mcagov/beacons/pull/486
mcagov/beacons,487,Bump axios from 0.21.4 to 1.2.3 in /backoffice,2023-01-23 21:13:02,https://github.com/mcagov/beacons/pull/487
mcagov/beacons,488,520 opensearch issue,2023-01-30 11:13:23,https://github.com/mcagov/beacons/pull/488
mcagov/beacons,489,600 design changes certslabelsletters,2023-01-30 12:20:07,https://github.com/mcagov/beacons/pull/489
mcagov/beacons,490,Bump cypress from 9.7.0 to 12.4.1,2023-01-30 21:01:05,https://github.com/mcagov/beacons/pull/490
mcagov/beacons,491,Bump docker/setup-buildx-action from 1.6.0 to 2.4.0,2023-01-30 21:01:52,https://github.com/mcagov/beacons/pull/491
mcagov/beacons,492,Bump docker/build-push-action from 2.10.0 to 4.0.0,2023-01-30 21:01:57,https://github.com/mcagov/beacons/pull/492
mcagov/beacons,493,Bump hashicorp/aws from 4.28.0 to 4.52.0 in /maintenance-page,2023-01-30 21:05:25,https://github.com/mcagov/beacons/pull/493
mcagov/beacons,494,Bump @material-table/core from 0.2.35 to 6.1.11 in /backoffice,2023-01-30 21:05:32,https://github.com/mcagov/beacons/pull/494
mcagov/beacons,495,Bump axios from 0.21.4 to 1.2.6 in /backoffice,2023-01-30 21:26:30,https://github.com/mcagov/beacons/pull/495
mcagov/beacons,496,Address test feedback,2023-02-01 13:00:41,https://github.com/mcagov/beacons/pull/496
mcagov/beacons,497,Update legacy beacon last modified date on beacon object inside legac…,2023-02-06 09:09:20,https://github.com/mcagov/beacons/pull/497
mcagov/beacons,498,Bump docker/setup-buildx-action from 1.6.0 to 2.4.1,2023-02-06 21:01:30,https://github.com/mcagov/beacons/pull/498
mcagov/beacons,499,Bump typescript from 4.8.2 to 4.9.5,2023-02-06 21:01:37,https://github.com/mcagov/beacons/pull/499
mcagov/beacons,500,Bump cypress from 9.7.0 to 12.5.1,2023-02-06 21:01:53,https://github.com/mcagov/beacons/pull/500
mcagov/beacons,501,Bump hashicorp/aws from 4.28.0 to 4.53.0 in /maintenance-page,2023-02-06 21:07:37,https://github.com/mcagov/beacons/pull/501
mcagov/beacons,502,Bump @material-table/core from 0.2.35 to 6.1.12 in /backoffice,2023-02-06 21:08:26,https://github.com/mcagov/beacons/pull/502
mcagov/beacons,503,Bump axios from 0.21.4 to 1.3.2 in /backoffice,2023-02-06 21:10:33,https://github.com/mcagov/beacons/pull/503
mcagov/beacons,504,Bump @types/node from 16.4.13 to 18.11.19 in /backoffice,2023-02-06 21:20:33,https://github.com/mcagov/beacons/pull/504
