RepoName,PR Number,PR URL,State,CommentsCount,CommitsTotalCount,Duration Created to Closed,Duration Created to Merged
SSWConsulting/SSW.Website,1216,https://github.com/SSWConsulting/SSW.Website/pull/1216,MERGED,2,1,0:21:20,0:21:20
SSWConsulting/SSW.Website,1217,https://github.com/SSWConsulting/SSW.Website/pull/1217,MERGED,8,33,"3 days, 22:41:09","3 days, 22:41:09"
SSWConsulting/SSW.Website,1219,https://github.com/SSWConsulting/SSW.Website/pull/1219,MERGED,2,1,"2 days, 8:40:25","2 days, 8:40:25"
SSWConsulting/SSW.Website,1220,https://github.com/SSWConsulting/SSW.Website/pull/1220,CLOSED,4,1,23:36:11,
SSWConsulting/SSW.Website,1221,https://github.com/SSWConsulting/SSW.Website/pull/1221,MERGED,1,1,0:17:24,0:17:24
SSWConsulting/SSW.Website,1222,https://github.com/SSWConsulting/SSW.Website/pull/1222,MERGED,2,1,3:37:18,3:37:18
SSWConsulting/SSW.Website,1223,https://github.com/SSWConsulting/SSW.Website/pull/1223,MERGED,2,1,0:46:14,0:46:14
SSWConsulting/SSW.Website,1224,https://github.com/SSWConsulting/SSW.Website/pull/1224,MERGED,1,1,0:20:22,0:20:22
SSWConsulting/SSW.Website,1225,https://github.com/SSWConsulting/SSW.Website/pull/1225,MERGED,2,1,1:05:52,1:05:52
SSWConsulting/SSW.Website,1226,https://github.com/SSWConsulting/SSW.Website/pull/1226,CLOSED,5,2,"3 days, 1:52:24",
SSWConsulting/SSW.Website,1229,https://github.com/SSWConsulting/SSW.Website/pull/1229,MERGED,2,4,15:44:33,15:44:33
SSWConsulting/SSW.Website,1230,https://github.com/SSWConsulting/SSW.Website/pull/1230,MERGED,27,14,"7 days, 15:45:24","7 days, 15:45:24"
SSWConsulting/SSW.Website,1232,https://github.com/SSWConsulting/SSW.Website/pull/1232,MERGED,2,1,2:05:19,2:05:19
SSWConsulting/SSW.Website,1236,https://github.com/SSWConsulting/SSW.Website/pull/1236,MERGED,2,1,1:11:59,1:11:59
SSWConsulting/SSW.Website,1237,https://github.com/SSWConsulting/SSW.Website/pull/1237,MERGED,1,1,0:19:01,0:19:01
SSWConsulting/SSW.Website,1238,https://github.com/SSWConsulting/SSW.Website/pull/1238,MERGED,2,10,0:16:00,0:16:00
SSWConsulting/SSW.Website,1239,https://github.com/SSWConsulting/SSW.Website/pull/1239,MERGED,2,7,0:16:25,0:16:25
SSWConsulting/SSW.Website,1240,https://github.com/SSWConsulting/SSW.Website/pull/1240,MERGED,2,2,0:46:32,0:46:32
SSWConsulting/SSW.Website,1241,https://github.com/SSWConsulting/SSW.Website/pull/1241,MERGED,2,1,16:23:58,16:23:58
SSWConsulting/SSW.Website,1244,https://github.com/SSWConsulting/SSW.Website/pull/1244,MERGED,18,23,"1 day, 23:48:23","1 day, 23:48:23"
SSWConsulting/SSW.Website,1245,https://github.com/SSWConsulting/SSW.Website/pull/1245,MERGED,2,1,2:56:12,2:56:12
SSWConsulting/SSW.Website,1247,https://github.com/SSWConsulting/SSW.Website/pull/1247,MERGED,2,2,17:30:30,17:30:30
SSWConsulting/SSW.Website,1248,https://github.com/SSWConsulting/SSW.Website/pull/1248,MERGED,2,1,4:45:18,4:45:18
SSWConsulting/SSW.Website,1249,https://github.com/SSWConsulting/SSW.Website/pull/1249,MERGED,2,1,0:28:08,0:28:08
SSWConsulting/SSW.Website,1250,https://github.com/SSWConsulting/SSW.Website/pull/1250,MERGED,2,1,1:21:08,1:21:08
SSWConsulting/SSW.Website,1252,https://github.com/SSWConsulting/SSW.Website/pull/1252,CLOSED,2,1,0:26:16,
SSWConsulting/SSW.Website,1254,https://github.com/SSWConsulting/SSW.Website/pull/1254,MERGED,2,1,0:18:53,0:18:53
SSWConsulting/SSW.Website,1260,https://github.com/SSWConsulting/SSW.Website/pull/1260,CLOSED,20,23,"20 days, 22:11:16",
SSWConsulting/SSW.Website,1261,https://github.com/SSWConsulting/SSW.Website/pull/1261,MERGED,5,3,"2 days, 12:29:22","2 days, 12:29:22"
SSWConsulting/SSW.Website,1265,https://github.com/SSWConsulting/SSW.Website/pull/1265,MERGED,4,7,0:53:33,0:53:33
SSWConsulting/SSW.Website,1266,https://github.com/SSWConsulting/SSW.Website/pull/1266,MERGED,6,8,"4 days, 18:15:43","4 days, 18:15:43"
SSWConsulting/SSW.Website,1269,https://github.com/SSWConsulting/SSW.Website/pull/1269,MERGED,2,1,"1 day, 6:06:24","1 day, 6:06:24"
SSWConsulting/SSW.Website,1270,https://github.com/SSWConsulting/SSW.Website/pull/1270,MERGED,2,1,3:07:43,3:07:43
SSWConsulting/SSW.Website,1271,https://github.com/SSWConsulting/SSW.Website/pull/1271,MERGED,2,1,3:09:26,3:09:26
SSWConsulting/SSW.Website,1272,https://github.com/SSWConsulting/SSW.Website/pull/1272,CLOSED,2,1,"1 day, 4:08:04",
SSWConsulting/SSW.Website,1273,https://github.com/SSWConsulting/SSW.Website/pull/1273,MERGED,2,1,1:22:14,1:22:14
SSWConsulting/SSW.Website,1274,https://github.com/SSWConsulting/SSW.Website/pull/1274,CLOSED,2,1,"1 day, 4:06:39",
SSWConsulting/SSW.Website,1275,https://github.com/SSWConsulting/SSW.Website/pull/1275,MERGED,2,1,0:03:06,0:03:06
SSWConsulting/SSW.Website,1276,https://github.com/SSWConsulting/SSW.Website/pull/1276,MERGED,2,3,0:18:26,0:18:26
SSWConsulting/SSW.Website,1277,https://github.com/SSWConsulting/SSW.Website/pull/1277,MERGED,2,3,0:26:24,0:26:24
SSWConsulting/SSW.Website,1278,https://github.com/SSWConsulting/SSW.Website/pull/1278,MERGED,8,15,23:36:11,23:36:11
SSWConsulting/SSW.Website,1279,https://github.com/SSWConsulting/SSW.Website/pull/1279,MERGED,6,20,1:30:45,1:30:45
SSWConsulting/SSW.Website,1280,https://github.com/SSWConsulting/SSW.Website/pull/1280,MERGED,4,6,"1 day, 20:27:36","1 day, 20:27:36"
SSWConsulting/SSW.Website,1283,https://github.com/SSWConsulting/SSW.Website/pull/1283,MERGED,8,8,"3 days, 4:48:15","3 days, 4:48:15"
SSWConsulting/SSW.Website,1286,https://github.com/SSWConsulting/SSW.Website/pull/1286,MERGED,9,8,"8 days, 3:20:49","8 days, 3:20:49"
SSWConsulting/SSW.Website,1289,https://github.com/SSWConsulting/SSW.Website/pull/1289,MERGED,2,1,0:23:28,0:23:28
SSWConsulting/SSW.Website,1290,https://github.com/SSWConsulting/SSW.Website/pull/1290,MERGED,2,1,0:22:13,0:22:13
SSWConsulting/SSW.Website,1291,https://github.com/SSWConsulting/SSW.Website/pull/1291,MERGED,3,3,"2 days, 7:02:00","2 days, 7:02:00"
SWM14-Architect/moview-core-service,11,https://github.com/SWM14-Architect/moview-core-service/pull/11,MERGED,0,3,0:55:49,0:55:49
hoshotakamoto/banzukesurfing,10,https://github.com/hoshotakamoto/banzukesurfing/pull/10,MERGED,0,1,0:03:39,0:03:39
hoshotakamoto/banzukesurfing,15,https://github.com/hoshotakamoto/banzukesurfing/pull/15,OPEN,0,9,,
hoshotakamoto/banzukesurfing,18,https://github.com/hoshotakamoto/banzukesurfing/pull/18,OPEN,0,2,,
reworkd/AgentGPT,893,https://github.com/reworkd/AgentGPT/pull/893,MERGED,3,1,3:51:25,3:51:25
reworkd/AgentGPT,894,https://github.com/reworkd/AgentGPT/pull/894,MERGED,2,7,"1 day, 23:07:19","1 day, 23:07:19"
reworkd/AgentGPT,895,https://github.com/reworkd/AgentGPT/pull/895,MERGED,2,2,"2 days, 14:00:05","2 days, 14:00:05"
reworkd/AgentGPT,896,https://github.com/reworkd/AgentGPT/pull/896,MERGED,2,9,"3 days, 15:56:52","3 days, 15:56:52"
reworkd/AgentGPT,898,https://github.com/reworkd/AgentGPT/pull/898,MERGED,2,2,12:10:49,12:10:48
reworkd/AgentGPT,899,https://github.com/reworkd/AgentGPT/pull/899,MERGED,4,7,0:59:09,0:59:09
KudoAI/chatgpt.js,91,https://github.com/KudoAI/chatgpt.js/pull/91,MERGED,1,2,0:01:20,0:01:20
danny-avila/LibreChat,749,https://github.com/danny-avila/LibreChat/pull/749,CLOSED,0,2,0:16:09,
danny-avila/LibreChat,753,https://github.com/danny-avila/LibreChat/pull/753,MERGED,0,1,0:02:40,0:02:40
danny-avila/LibreChat,754,https://github.com/danny-avila/LibreChat/pull/754,MERGED,0,1,0:58:24,0:58:24
danny-avila/LibreChat,755,https://github.com/danny-avila/LibreChat/pull/755,MERGED,0,3,0:02:28,0:02:28
ubiquity/ubiquity-dollar,725,https://github.com/ubiquity/ubiquity-dollar/pull/725,CLOSED,1,110,0:14:33,
ubiquity/ubiquity-dollar,726,https://github.com/ubiquity/ubiquity-dollar/pull/726,CLOSED,1,111,0:00:21,
gradio-app/gradio,5165,https://github.com/gradio-app/gradio/pull/5165,MERGED,19,36,"26 days, 18:25:48","26 days, 18:25:48"
gradio-app/gradio,5173,https://github.com/gradio-app/gradio/pull/5173,MERGED,4,4,"3 days, 22:13:50","3 days, 22:13:50"
gradio-app/gradio,5175,https://github.com/gradio-app/gradio/pull/5175,MERGED,2,1,0:25:20,0:25:20
gradio-app/gradio,5177,https://github.com/gradio-app/gradio/pull/5177,MERGED,6,1,"13 days, 1:02:12","13 days, 1:02:12"
gradio-app/gradio,5178,https://github.com/gradio-app/gradio/pull/5178,MERGED,4,5,15:37:59,15:37:59
VOICEVOX/voicevox,1372,https://github.com/VOICEVOX/voicevox/pull/1372,CLOSED,3,2,15:03:15,
VOICEVOX/voicevox,1373,https://github.com/VOICEVOX/voicevox/pull/1373,MERGED,1,6,"1 day, 3:11:51","1 day, 3:11:51"
VOICEVOX/voicevox,1375,https://github.com/VOICEVOX/voicevox/pull/1375,MERGED,6,10,"5 days, 22:52:21","5 days, 22:52:21"
VOICEVOX/voicevox,1376,https://github.com/VOICEVOX/voicevox/pull/1376,MERGED,0,2,"16 days, 0:17:50","16 days, 0:17:50"
VOICEVOX/voicevox,1377,https://github.com/VOICEVOX/voicevox/pull/1377,MERGED,1,2,"1 day, 13:44:26","1 day, 13:44:26"
VOICEVOX/voicevox,1378,https://github.com/VOICEVOX/voicevox/pull/1378,MERGED,11,13,"3 days, 16:57:25","3 days, 16:57:25"
VOICEVOX/voicevox,1379,https://github.com/VOICEVOX/voicevox/pull/1379,MERGED,0,1,16:47:39,16:47:39
VOICEVOX/voicevox,1380,https://github.com/VOICEVOX/voicevox/pull/1380,OPEN,0,7,,
VOICEVOX/voicevox,1382,https://github.com/VOICEVOX/voicevox/pull/1382,MERGED,3,5,22:20:41,22:20:41
VOICEVOX/voicevox,1385,https://github.com/VOICEVOX/voicevox/pull/1385,MERGED,4,4,16:24:04,16:24:04
VOICEVOX/voicevox,1387,https://github.com/VOICEVOX/voicevox/pull/1387,MERGED,1,1,2:41:26,2:41:26
VOICEVOX/voicevox,1388,https://github.com/VOICEVOX/voicevox/pull/1388,MERGED,0,1,2:04:46,2:04:46
VOICEVOX/voicevox,1389,https://github.com/VOICEVOX/voicevox/pull/1389,MERGED,1,3,0:14:17,0:14:17
VOICEVOX/voicevox,1390,https://github.com/VOICEVOX/voicevox/pull/1390,OPEN,0,8,,
VOICEVOX/voicevox,1392,https://github.com/VOICEVOX/voicevox/pull/1392,CLOSED,4,2,"2 days, 20:15:43",
VOICEVOX/voicevox,1393,https://github.com/VOICEVOX/voicevox/pull/1393,MERGED,3,6,2:54:03,2:54:03
VOICEVOX/voicevox,1394,https://github.com/VOICEVOX/voicevox/pull/1394,MERGED,0,2,"9 days, 4:26:00","9 days, 4:26:00"
VOICEVOX/voicevox,1395,https://github.com/VOICEVOX/voicevox/pull/1395,MERGED,0,1,0:08:31,0:08:31
VOICEVOX/voicevox,1399,https://github.com/VOICEVOX/voicevox/pull/1399,MERGED,1,1,"7 days, 6:23:01","7 days, 6:23:01"
VOICEVOX/voicevox,1400,https://github.com/VOICEVOX/voicevox/pull/1400,MERGED,11,25,"13 days, 21:49:07","13 days, 21:49:07"
VOICEVOX/voicevox,1403,https://github.com/VOICEVOX/voicevox/pull/1403,MERGED,0,3,3:16:58,3:16:58
VOICEVOX/voicevox,1406,https://github.com/VOICEVOX/voicevox/pull/1406,MERGED,0,4,10:57:59,10:57:59
VOICEVOX/voicevox,1407,https://github.com/VOICEVOX/voicevox/pull/1407,MERGED,2,5,"1 day, 15:10:34","1 day, 15:10:34"
VOICEVOX/voicevox,1408,https://github.com/VOICEVOX/voicevox/pull/1408,MERGED,1,2,"5 days, 3:21:04","5 days, 3:21:04"
VOICEVOX/voicevox,1410,https://github.com/VOICEVOX/voicevox/pull/1410,MERGED,2,4,"2 days, 8:14:25","2 days, 8:14:25"
VOICEVOX/voicevox,1411,https://github.com/VOICEVOX/voicevox/pull/1411,MERGED,1,10,"4 days, 1:04:08","4 days, 1:04:08"
VOICEVOX/voicevox,1412,https://github.com/VOICEVOX/voicevox/pull/1412,MERGED,0,1,2:29:33,2:29:33
VOICEVOX/voicevox,1414,https://github.com/VOICEVOX/voicevox/pull/1414,CLOSED,6,6,"4 days, 1:28:48",
VOICEVOX/voicevox,1415,https://github.com/VOICEVOX/voicevox/pull/1415,MERGED,1,11,"2 days, 15:06:31","2 days, 15:06:31"
VOICEVOX/voicevox,1419,https://github.com/VOICEVOX/voicevox/pull/1419,CLOSED,2,1,"44 days, 11:50:43",
VOICEVOX/voicevox,1420,https://github.com/VOICEVOX/voicevox/pull/1420,MERGED,0,1,"1 day, 16:38:57","1 day, 16:38:56"
VOICEVOX/voicevox,1422,https://github.com/VOICEVOX/voicevox/pull/1422,MERGED,0,1,3:45:59,3:45:59
VOICEVOX/voicevox,1423,https://github.com/VOICEVOX/voicevox/pull/1423,MERGED,1,21,"6 days, 22:51:03","6 days, 22:51:03"
VOICEVOX/voicevox,1427,https://github.com/VOICEVOX/voicevox/pull/1427,MERGED,0,3,1:19:30,1:19:30
VOICEVOX/voicevox,1428,https://github.com/VOICEVOX/voicevox/pull/1428,MERGED,1,3,9:47:23,9:47:23
VOICEVOX/voicevox,1429,https://github.com/VOICEVOX/voicevox/pull/1429,CLOSED,4,0,"3 days, 18:34:41",
VOICEVOX/voicevox,1431,https://github.com/VOICEVOX/voicevox/pull/1431,MERGED,0,5,1:06:01,1:06:01
VOICEVOX/voicevox,1433,https://github.com/VOICEVOX/voicevox/pull/1433,MERGED,1,4,"2 days, 18:42:49","2 days, 18:42:49"
VOICEVOX/voicevox,1435,https://github.com/VOICEVOX/voicevox/pull/1435,MERGED,6,33,"4 days, 10:55:57","4 days, 10:55:57"
VOICEVOX/voicevox,1436,https://github.com/VOICEVOX/voicevox/pull/1436,MERGED,4,5,12:35:29,12:35:29
VOICEVOX/voicevox,1438,https://github.com/VOICEVOX/voicevox/pull/1438,OPEN,3,13,,
VOICEVOX/voicevox,1440,https://github.com/VOICEVOX/voicevox/pull/1440,MERGED,2,7,"3 days, 2:07:06","3 days, 2:07:06"
VOICEVOX/voicevox,1441,https://github.com/VOICEVOX/voicevox/pull/1441,MERGED,0,2,0:23:08,0:23:08
VOICEVOX/voicevox,1443,https://github.com/VOICEVOX/voicevox/pull/1443,OPEN,2,6,,
VOICEVOX/voicevox,1444,https://github.com/VOICEVOX/voicevox/pull/1444,MERGED,1,2,"2 days, 0:48:12","2 days, 0:48:12"
VOICEVOX/voicevox,1446,https://github.com/VOICEVOX/voicevox/pull/1446,MERGED,2,2,"2 days, 13:11:59","2 days, 13:11:59"
VOICEVOX/voicevox,1448,https://github.com/VOICEVOX/voicevox/pull/1448,MERGED,0,1,"2 days, 10:46:49","2 days, 10:46:49"
VOICEVOX/voicevox,1450,https://github.com/VOICEVOX/voicevox/pull/1450,MERGED,0,3,"2 days, 7:16:14","2 days, 7:16:14"
VOICEVOX/voicevox,1453,https://github.com/VOICEVOX/voicevox/pull/1453,MERGED,3,18,"3 days, 6:30:02","3 days, 6:30:02"
VOICEVOX/voicevox,1454,https://github.com/VOICEVOX/voicevox/pull/1454,MERGED,0,1,"1 day, 23:21:07","1 day, 23:21:07"
VOICEVOX/voicevox,1455,https://github.com/VOICEVOX/voicevox/pull/1455,MERGED,0,1,"1 day, 15:55:13","1 day, 15:55:13"
VOICEVOX/voicevox,1457,https://github.com/VOICEVOX/voicevox/pull/1457,MERGED,1,5,"1 day, 12:35:19","1 day, 12:35:18"
VOICEVOX/voicevox,1458,https://github.com/VOICEVOX/voicevox/pull/1458,MERGED,1,1,0:00:24,0:00:24
VOICEVOX/voicevox,1459,https://github.com/VOICEVOX/voicevox/pull/1459,MERGED,2,1,0:29:22,0:29:22
VOICEVOX/voicevox,1461,https://github.com/VOICEVOX/voicevox/pull/1461,MERGED,0,2,2:40:47,2:40:47
VOICEVOX/voicevox,1463,https://github.com/VOICEVOX/voicevox/pull/1463,CLOSED,1,2,20:18:17,
VOICEVOX/voicevox,1464,https://github.com/VOICEVOX/voicevox/pull/1464,CLOSED,3,2,17:00:26,
VOICEVOX/voicevox,1466,https://github.com/VOICEVOX/voicevox/pull/1466,MERGED,4,3,"1 day, 13:33:12","1 day, 13:33:12"
VOICEVOX/voicevox,1467,https://github.com/VOICEVOX/voicevox/pull/1467,MERGED,1,1,11:51:26,11:51:26
VOICEVOX/voicevox,1468,https://github.com/VOICEVOX/voicevox/pull/1468,MERGED,1,3,9:38:47,9:38:47
VOICEVOX/voicevox,1469,https://github.com/VOICEVOX/voicevox/pull/1469,MERGED,1,1,9:33:24,9:33:24
VOICEVOX/voicevox,1471,https://github.com/VOICEVOX/voicevox/pull/1471,MERGED,0,39,1:16:45,1:16:45
VOICEVOX/voicevox,1472,https://github.com/VOICEVOX/voicevox/pull/1472,MERGED,0,2,1:19:03,1:19:03
VOICEVOX/voicevox,1473,https://github.com/VOICEVOX/voicevox/pull/1473,MERGED,0,1,0:12:09,0:12:09
VOICEVOX/voicevox,1476,https://github.com/VOICEVOX/voicevox/pull/1476,MERGED,1,2,15:34:02,15:34:02
VOICEVOX/voicevox,1477,https://github.com/VOICEVOX/voicevox/pull/1477,MERGED,0,3,15:07:55,15:07:55
VOICEVOX/voicevox,1478,https://github.com/VOICEVOX/voicevox/pull/1478,MERGED,0,1,15:15:10,15:15:10
VOICEVOX/voicevox,1479,https://github.com/VOICEVOX/voicevox/pull/1479,MERGED,0,4,15:02:56,15:02:56
VOICEVOX/voicevox,1481,https://github.com/VOICEVOX/voicevox/pull/1481,MERGED,0,1,6:59:09,6:59:09
VOICEVOX/voicevox,1482,https://github.com/VOICEVOX/voicevox/pull/1482,MERGED,0,1,20:54:25,20:54:25
VOICEVOX/voicevox,1483,https://github.com/VOICEVOX/voicevox/pull/1483,MERGED,1,2,22:57:14,22:57:14
VOICEVOX/voicevox,1484,https://github.com/VOICEVOX/voicevox/pull/1484,MERGED,10,15,"45 days, 0:03:40","45 days, 0:03:40"
VOICEVOX/voicevox,1485,https://github.com/VOICEVOX/voicevox/pull/1485,MERGED,0,1,13:40:55,13:40:55
VOICEVOX/voicevox,1486,https://github.com/VOICEVOX/voicevox/pull/1486,MERGED,0,3,"2 days, 19:51:20","2 days, 19:51:20"
VOICEVOX/voicevox,1488,https://github.com/VOICEVOX/voicevox/pull/1488,MERGED,2,4,"7 days, 8:59:52","7 days, 8:59:52"
VOICEVOX/voicevox,1490,https://github.com/VOICEVOX/voicevox/pull/1490,MERGED,0,1,"2 days, 3:37:24","2 days, 3:37:24"
ggerganov/llama.cpp,1678,https://github.com/ggerganov/llama.cpp/pull/1678,MERGED,1,2,6:15:09,6:15:09
ggerganov/llama.cpp,1680,https://github.com/ggerganov/llama.cpp/pull/1680,CLOSED,3,311,"1 day, 1:03:36",
ggerganov/llama.cpp,1681,https://github.com/ggerganov/llama.cpp/pull/1681,MERGED,2,1,"13 days, 22:06:47","13 days, 22:06:47"
ggerganov/llama.cpp,1682,https://github.com/ggerganov/llama.cpp/pull/1682,MERGED,2,1,0:10:48,0:10:48
ggerganov/llama.cpp,1686,https://github.com/ggerganov/llama.cpp/pull/1686,OPEN,12,1,,
ggerganov/llama.cpp,1691,https://github.com/ggerganov/llama.cpp/pull/1691,MERGED,3,4,"5 days, 14:13:46","5 days, 14:13:46"
ggerganov/llama.cpp,1692,https://github.com/ggerganov/llama.cpp/pull/1692,OPEN,1,3,,
ggerganov/llama.cpp,1696,https://github.com/ggerganov/llama.cpp/pull/1696,MERGED,14,5,15:45:00,15:45:00
ggerganov/llama.cpp,1698,https://github.com/ggerganov/llama.cpp/pull/1698,MERGED,5,1,1:33:51,1:33:51
ggerganov/llama.cpp,1700,https://github.com/ggerganov/llama.cpp/pull/1700,MERGED,0,1,8:10:43,8:10:43
ggerganov/llama.cpp,1701,https://github.com/ggerganov/llama.cpp/pull/1701,MERGED,5,1,"12 days, 2:16:51","12 days, 2:16:51"
ggerganov/llama.cpp,1702,https://github.com/ggerganov/llama.cpp/pull/1702,MERGED,0,1,5:09:40,5:09:40
ggerganov/llama.cpp,1703,https://github.com/ggerganov/llama.cpp/pull/1703,MERGED,30,2,"1 day, 0:49:55","1 day, 0:49:55"
ggerganov/llama.cpp,1705,https://github.com/ggerganov/llama.cpp/pull/1705,MERGED,0,1,0:01:09,0:01:09
ggerganov/llama.cpp,1706,https://github.com/ggerganov/llama.cpp/pull/1706,MERGED,5,1,5:50:21,5:50:21
ggerganov/llama.cpp,1708,https://github.com/ggerganov/llama.cpp/pull/1708,CLOSED,0,1,0:00:20,
ggerganov/llama.cpp,1710,https://github.com/ggerganov/llama.cpp/pull/1710,CLOSED,0,1,1:46:02,
ggerganov/llama.cpp,1720,https://github.com/ggerganov/llama.cpp/pull/1720,MERGED,5,1,"1 day, 11:11:52","1 day, 11:11:52"
ggerganov/llama.cpp,1724,https://github.com/ggerganov/llama.cpp/pull/1724,MERGED,0,1,5:20:30,5:20:30
ggerganov/llama.cpp,1733,https://github.com/ggerganov/llama.cpp/pull/1733,MERGED,0,4,"1 day, 0:06:11","1 day, 0:06:11"
ggerganov/llama.cpp,1734,https://github.com/ggerganov/llama.cpp/pull/1734,MERGED,1,2,0:29:43,0:29:43
ggerganov/llama.cpp,1738,https://github.com/ggerganov/llama.cpp/pull/1738,MERGED,4,1,"1 day, 8:07:40","1 day, 8:07:40"
ggerganov/llama.cpp,1741,https://github.com/ggerganov/llama.cpp/pull/1741,MERGED,2,2,"2 days, 2:28:00","2 days, 2:28:00"
ggerganov/llama.cpp,1748,https://github.com/ggerganov/llama.cpp/pull/1748,MERGED,0,1,4:00:23,4:00:23
ggerganov/llama.cpp,1752,https://github.com/ggerganov/llama.cpp/pull/1752,MERGED,0,8,8:35:15,8:35:15
ggerganov/llama.cpp,1753,https://github.com/ggerganov/llama.cpp/pull/1753,MERGED,15,5,"1 day, 3:00:55","1 day, 3:00:55"
ggerganov/llama.cpp,1755,https://github.com/ggerganov/llama.cpp/pull/1755,OPEN,1,1,,
ggerganov/llama.cpp,1757,https://github.com/ggerganov/llama.cpp/pull/1757,CLOSED,0,9,"7 days, 14:30:32",
ggerganov/llama.cpp,1762,https://github.com/ggerganov/llama.cpp/pull/1762,MERGED,3,2,4:15:58,4:15:58
ggerganov/llama.cpp,1767,https://github.com/ggerganov/llama.cpp/pull/1767,OPEN,1,1,,
ggerganov/llama.cpp,1770,https://github.com/ggerganov/llama.cpp/pull/1770,MERGED,0,1,4:29:35,4:29:35
ggerganov/llama.cpp,1772,https://github.com/ggerganov/llama.cpp/pull/1772,MERGED,0,1,"1 day, 9:38:36","1 day, 9:38:36"
ggerganov/llama.cpp,1773,https://github.com/ggerganov/llama.cpp/pull/1773,MERGED,56,22,"44 days, 22:50:08","44 days, 22:50:08"
ggerganov/llama.cpp,1774,https://github.com/ggerganov/llama.cpp/pull/1774,OPEN,1,13,,
ggerganov/llama.cpp,1779,https://github.com/ggerganov/llama.cpp/pull/1779,CLOSED,1,1,"3 days, 2:22:03",
ggerganov/llama.cpp,1782,https://github.com/ggerganov/llama.cpp/pull/1782,MERGED,4,3,22:24:16,22:24:16
ggerganov/llama.cpp,1785,https://github.com/ggerganov/llama.cpp/pull/1785,MERGED,0,1,1:37:29,1:37:29
ggerganov/llama.cpp,1787,https://github.com/ggerganov/llama.cpp/pull/1787,MERGED,19,4,"2 days, 23:15:34","2 days, 23:15:34"
ggerganov/llama.cpp,1789,https://github.com/ggerganov/llama.cpp/pull/1789,MERGED,0,3,"1 day, 0:29:00","1 day, 0:29:00"
ggerganov/llama.cpp,1791,https://github.com/ggerganov/llama.cpp/pull/1791,CLOSED,0,1,4:31:36,
ggerganov/llama.cpp,1792,https://github.com/ggerganov/llama.cpp/pull/1792,MERGED,0,1,2:11:51,2:11:51
ggerganov/llama.cpp,1794,https://github.com/ggerganov/llama.cpp/pull/1794,CLOSED,14,2,"26 days, 16:27:01",
ggerganov/llama.cpp,1795,https://github.com/ggerganov/llama.cpp/pull/1795,CLOSED,10,1,"4 days, 20:34:29",
ggerganov/llama.cpp,1797,https://github.com/ggerganov/llama.cpp/pull/1797,MERGED,4,10,"13 days, 6:31:51","13 days, 6:31:51"
ggerganov/llama.cpp,1798,https://github.com/ggerganov/llama.cpp/pull/1798,MERGED,0,1,6:33:08,6:33:08
ggerganov/llama.cpp,1800,https://github.com/ggerganov/llama.cpp/pull/1800,MERGED,0,1,"1 day, 3:42:48","1 day, 3:42:48"
lfortran/lfortran,1785,https://github.com/lfortran/lfortran/pull/1785,MERGED,1,3,6:06:21,6:06:21
lfortran/lfortran,1786,https://github.com/lfortran/lfortran/pull/1786,CLOSED,1,1,0:02:33,
lfortran/lfortran,1789,https://github.com/lfortran/lfortran/pull/1789,MERGED,5,6,"1 day, 15:10:44","1 day, 15:10:44"
lfortran/lfortran,1791,https://github.com/lfortran/lfortran/pull/1791,MERGED,1,1,18:08:59,18:08:59
wafflestudio/wacruit-server,21,https://github.com/wafflestudio/wacruit-server/pull/21,MERGED,4,6,3:05:09,3:05:09
wafflestudio/wacruit-server,22,https://github.com/wafflestudio/wacruit-server/pull/22,MERGED,1,2,"1 day, 23:21:29","1 day, 23:21:29"
wafflestudio/wacruit-server,23,https://github.com/wafflestudio/wacruit-server/pull/23,MERGED,0,1,0:01:25,0:01:24
wafflestudio/wacruit-server,24,https://github.com/wafflestudio/wacruit-server/pull/24,MERGED,0,1,0:13:54,0:13:54
wafflestudio/wacruit-server,25,https://github.com/wafflestudio/wacruit-server/pull/25,MERGED,1,10,"1 day, 22:44:20","1 day, 22:44:20"
OSRSB/OsrsBot,298,https://github.com/OSRSB/OsrsBot/pull/298,MERGED,0,3,"4 days, 6:08:16","4 days, 6:08:16"
OSRSB/OsrsBot,299,https://github.com/OSRSB/OsrsBot/pull/299,MERGED,0,3,"4 days, 5:53:30","4 days, 5:53:30"
OSRSB/OsrsBot,300,https://github.com/OSRSB/OsrsBot/pull/300,MERGED,0,4,"4 days, 5:37:06","4 days, 5:37:06"
databrickslabs/pyspark-ai,1,https://github.com/pyspark-ai/pyspark-ai/pull/1,MERGED,5,19,"2 days, 19:49:20","2 days, 19:49:20"
faker-js/faker,2231,https://github.com/faker-js/faker/pull/2231,MERGED,1,2,"13 days, 11:55:43","13 days, 11:55:43"
faker-js/faker,2232,https://github.com/faker-js/faker/pull/2232,MERGED,5,5,"7 days, 15:24:34","7 days, 15:24:34"
faker-js/faker,2233,https://github.com/faker-js/faker/pull/2233,MERGED,1,5,"7 days, 12:31:09","7 days, 12:31:09"
PostHog/posthog.com,6457,https://github.com/PostHog/posthog.com/pull/6457,MERGED,1,2,"15 days, 1:09:18","15 days, 1:09:18"
PostHog/posthog.com,6458,https://github.com/PostHog/posthog.com/pull/6458,MERGED,1,1,0:22:27,0:22:27
PostHog/posthog.com,6459,https://github.com/PostHog/posthog.com/pull/6459,MERGED,1,1,3:48:33,3:48:33
